,text,label
4328,കോട്ടിട്ട മൊണ്ണൻ വെറും ആണല്ലോ ,Non_hope_speech
4329,യേശുവേ ഇത്കേൾക്കാൻ ഞാനില്ല ,Non_hope_speech
4330,നടക്കാൻ പോകുന്നത് കൊണ്ട് കുഴപ്പം ഉണ്ടോ ,Non_hope_speech
4331,raju chettan sarik alaki kanum ,Non_hope_speech
4332,മൊട്ട ത്തലയൻ സൈഡ് വഴി ആപ് വെയ്ക്കുന്നു ,Non_hope_speech
4333,anas cm pubg pc version aanu korean pubg mobile version chineese aanu ,Non_hope_speech
4334,അവരൊക്കെ അവരുടെ മതം ബാക്കിയുള്ളവരുടെ തൊണ്ടയിൽ കുത്തികയറ്റുന്ന പോലെ ഇവരും ചെയ്യും എന്ന മട്ടിലാണ് ഈ വിശ്വാസികളുടെ ഡയലോഗ് ,Hope_speech
4335,ellarum anganeyallenna thirichariyunnath nallathayirikuminganeyulla chilar gaylesbian allathavare forcefully ayo vasheegarikugo cheyyunnathum undanganeyullavarum gaylesbian avarundkuttikalk nere undavunna athikramangal kanunnille aanungal aankuttikale sexually abuse cheyyunnath ariyunnille angine orupad caseugal undathum arinjirikanam ,Non_hope_speech
4336,vivakam undayth kond akum sowntham kunjina amma adich kollunad ,Non_hope_speech
4337,innu pubg delete cheythit video kanunna njan ,Non_hope_speech
4338,ഹാപ്പി വെഡിങ് അണിവേഴ്സറി ,Hope_speech
4339,naleswantham pengale kalyanam കഴിക്കുന്ന അവസ്ഥ വരും ,Non_hope_speech
4340,entokkeya ningal paraju kootunathentu vrittiketta chintakethi aann ith ,Non_hope_speech
4341,haris totenham താങ്കൾ സുന്നിയാണോ ,Non_hope_speech
4342,happy mothers day surya amma nnnjanum oru divassam polum ammayode samsarikkathey erikkilla njan abroad anu joli cheyyunath urakkam varilla mindathey erunnal eni kuduthal onnum parayilla love surya amma god bless ,Hope_speech
4343,ശ്രമിച്ചാൽ ഒറിജിനൽ ആണായിട് ജീവിക്കാൻ പറ്റില്ലാ എന്നാണോ എനിക്കറിയാത്തത് കൊണ്ടാണ് ,Non_hope_speech
4344,xendershareitcamscaner ippozhum mobilil und ,Non_hope_speech
4345,sreekesh mohanan alla njn q kettitund ,Non_hope_speech
4346,bk electronic nopponvivonone plusnrealmeniqooo ,Non_hope_speech
4347,ഭാവിയെ കുറിച്ച ബോതേഡ് ആവുന്നെ ഇല്ലആ ഒറ്റ വാക്ക് മതിനല്ല കാര്യം motivational videoബുഹാ ഹാ ഹാ ,Non_hope_speech
4348,transgenter meaning ആണ് പെണ്ണാകുന്നു transwomen ,Non_hope_speech
4349,kundan kp ,not-malayalam
4350,യുസി n ഉയിർ ,Non_hope_speech
4351,allah gay ,not-malayalam
4352,prathap fans ഓഫർ n1like n100 subscribersn300comment nതിരിച്ചു ഉറപ്പ് പക്കാ ഉറപ്പ് നക്ഷത്രഅടിച്ചു ,Non_hope_speech
4353,1million subs il karyam illa dr nte videos ellam ella subscribers um kanum mattu chanel il angane parayan patilla talkalatheku viral kurachu kazinju kurayum like karikk nn pinne upakaram ulla ee channel friends nu share cheyuka ,Non_hope_speech
4354,hari krishnan display van parajayam ayirunnillevedio game kalikkunna screen pole thanne ,Non_hope_speech
4355,vishnu santhosh kozhikkodum ,Non_hope_speech
4356,ഈ പറഞ്ഞതൊന്നും എന്റെ കൈയ്യിൽ ഇല്ല ,Non_hope_speech
4357,lavan vanna varavu kandapo ippo thakarthitt pokum enn karuthy samsarich thudagyapo alle arinjath appukuttan anenn ,Non_hope_speech
4358,karutha coat itt pottan onnukil english parayua allakhil malayalam parayua kurach budhi illa aarayekhilm kond iruthikoode nikesh ,Non_hope_speech
4359,നിങ്ങളുടെ ഇടയിൽ വേറെ വല്ലതും ,Non_hope_speech
4360,sonu nte kundi adich kalakki vechekkunnu ,Non_hope_speech
4361,ee paranja college tvm el aano ,Non_hope_speech
4362,നമ്മുടെ സമൂഹം എത്രമാത്രം അധഃപതിച്ചിരിക്കുന്നു എന്ന് മനസ്സാലാക്കാൻ ഈ വീഡിയോയുടെ കമന്റ് ബോക്സ് തന്നെ ധാരാളം ,Non_hope_speech
4363,fasal dax ഇവന്റെയൊക്കെ വിധി ,Non_hope_speech
4364,ജയരാജ്‌ ഒരു തികഞ്ഞ കമ്മി യാണ് ,Non_hope_speech
4365,2 persons poliikevineodada kandam vazhiiiii ,Non_hope_speech
4366,ഈ കറുത്ത കോട്ടിട്ട തായോളിയെ എവിടന്നു പൊക്കി എടുത്തോണ്ട് വന്നു ,Non_hope_speech
4367,ആരും എതിർക്കാൻ ഭയപ്പെട്ടിരുന്ന രാജ്യമായിരുന്നു ഇന്ത്യ നരേന്ദ്ര മോഡി സർക്കാർ അധികാരത്തിൽ വന്നതോടെ തകർന്നു എല്ലാം ,Non_hope_speech
4368,ഇവർക്ക് വിവാഹം കഴിച്ച് ജീവിക്കാൻ കഴിയും പക്ഷെ ആ പെണ്ണിനെ സ്നേഹിക്കാൻ കഴിയില്ല അവളോട് ലൈംഗികമായി ആകർഷണം തോന്നില്ല nഎന്തിന് ആ പെണ്കുട്ടിയുടെ ജീവിതം നശിപ്പിക്കണം ,Hope_speech
4369,eanteayumm avasthaa saimbut njan oru vetsurgeon anuueallam marachu veachu njanum jeevikkunnuuueanikku oru partner veaneam ,Hope_speech
4370,liar sudapi arunkumar ,Non_hope_speech
4371,surya kiran താൻ എന്തൊക്കെയോ പറയുന്നു മറുപടി പറയാൻ തോന്നുന്നില്ല ,Non_hope_speech
4372,zeta media10shere ollu ,Non_hope_speech
4373,അമ്മക്ക് പകരം അമ്മ മാത്രം ,Non_hope_speech
4374,appukuttana kandathu njan mathram ano ,Non_hope_speech
4375,മൊബൈലിൽ മൂഞ്ചി ഇരികാണ്ട് കൈക്കോട്ട് എടുത്ത് കേളക്ക്അന്നം വന്നോളും ,Non_hope_speech
4376,ജഡ്ജി ഏറ്റവും വലിയ മണ്ടൻ വിധി വാചകം സമൂഹത്തിൽ ആരോഗ്യകരമായ ജീവിതം നയിച്ചു മുന്നോട്ടു പോകട്ടെ ,Non_hope_speech
4377,ചൈന നമ്മളെ പാടം പഠിപ്പിച്ച പോലെ ആണ് തോന്നുന്നത് ,Non_hope_speech
4378,saranya bhaskar njan dubai aanu avide covid engane indu ,Non_hope_speech
4379,athe ningale pole kure vichithra janmangalum ,Non_hope_speech
4380,എല്ലാം കണ്ട് അന്തം വിട്ട ജഡ്ജി ,Non_hope_speech
4381,randu perkkum mangalasamsakalarun thanksavar jeevikkatte ,Hope_speech
4382,നാറി കളായ ചൈന യെ ഒറ്റ പെടുത്തുക ,Non_hope_speech
4383,കേരളത്തിൽ ഒരു വലിയ പ്രളയം പ്രദീക്ഷിക്കാം ലൂത് നബിയുടെ കാലം ദൈവത്തിന്റെ ശാഭം ഉടൻ പ്രതീക്ഷിക്കുന്നു ,Non_hope_speech
4384,kettu karaju poi ,Hope_speech
4385,chetan behl ,Non_hope_speech
4386,like pakaram ulla app eatha ,Non_hope_speech
4387,പ്രായപൂർത്തിയായ രണ്ടുപേരും തമ്മിൽ ഇഷ്ടപ്പെട്ട് ഒന്നിച്ചു സന്തോഷത്തോടെ ജീവിക്കുന്നതാണോ വൈകല്യം അതോ അന്യരായ രണ്ടു മനുഷ്യരുടെസ്വകാര്യ ജീവിതത്തിൽ തലയിട്ട് ഊള കമന്റുകൾ പാസാക്കി പരിഹസിക്കുന്നതാണോ വൈകല്യം ,Hope_speech
4388,procreation vendi prolifeinu vendi endaraanno aavo udeshichadu matram ulla social constructil condom upayogikkunnaduthettalle setta snehikkunavare orumich munnotupovan kazhivundenkil jeevikkan anuvadikkanam allandpinne manushyaralle avrum ,Hope_speech
4389,ഞങ്ങളെപ്പോലെയുള്ളവർക്ക് എന്ന് ഒരിക്കലും കരുതണ്ട സഹോദരാ നിങ്ങളും ഈ ഭൂമിയുടെ അവകാശികളാണ് 21 th century accept way ,Hope_speech
4390,വളരെ വിലയേറിയ വാർത്തകൾ നൽകുന്ന ഡോക്ടർ പൊളി സാനം ,Non_hope_speech
4391,aadhyam nammude raajyam matham marannu rajyathinu vendinonnakanamnnorthil okke ippozhum mathavum jadhiyum paranju thammil adiyaanu nennitt nammude rajyathinaayi pravarthikkanam indiakaayi ,Non_hope_speech
4392,മനോഹരം nഇത്തരം ചർച്ചകളിലേക്ക് തന്നെ നമ്മുടെ സമൂഹം എത്തുന്നത് തന്നെ മനോഹരം nഅടുത്തതായി കേരളത്തിലെ ലെസ്ബിയൻ ദമ്പതികളെ ജനകീയ കോടതിയിൽ കൊണ്ടുവരണം ,Hope_speech
4393,എന്ത് സ്നേഹമുള്ള ചേച്ചി നിങ്ങളെ ഒന്ന് കാണാനും പരിചയപ്പെടാനും ആഗ്രഹമുണ്ട് aswathi nilambur malappuram ,Hope_speech
4394,akku ikku പറഞ്ഞു നീ കുണ്ടൻ ആണ് അല്ലേ ,Non_hope_speech
4395,ചിലതൊക്കെ മനുഷ്യൻ പ്രകൃതിയെ കണ്ടു പഠിക്കണം ഒരു പൂവൻ കോഴിയും സ്വവർഗ രതി ചെയ്യുന്നില്ല അത് പോലെ വളർച്ച എത്തിയ ഒരു ജീവിയും കഷ്ട്ടം തന്നെ ,Non_hope_speech
4396,മറ്റുള്ളവരുടെ ലൈഫ് ചീത്തയാകാതെ അവരുടെ ലൈഫ് സുന്ദരമാക്കിയ അവർക്ക് കൊടുക്കാം നമ്മുടെ ലൈക്ക് ,Hope_speech
4397,shameer babu ഞങ്ങൾ ഇതിൽ പറഞ്ഞത് മുഴുവൻ സത്യമാണ് ,Non_hope_speech
4398,ammak ayiram ummarightfacing fist ,Hope_speech
4399,നിഷ്കളങ്കരായ രണ്ടുപേർ ഇവരെ കുറ്റപ്പെടുത്തിയിട്ട് കാര്യമില്ല ,Hope_speech
4400,എന്റെപോന്നോ നിങ്ങൾക്ക് 6സെ൯സുണ്ടോ കഴിഞ്ഞദിവസം എന്റെ ചങ്ക് പറഞ്ഞതേയുള്ളു അശ്വി൯ചേട്ടനോട് ഈ ടോപിക് ചെയ്യാ൯പറ എന്ന് എപിസോഡ് പൊളി ,Hope_speech
4401,blazing falcon thodangi negativeonnu pode ,Non_hope_speech
4402,കെവിനേ ചെറ്റേ ഇജ്ജ് കുറേ അറിയാൻ ഉണ്ട് എന്നിട്ട് വാ ,Non_hope_speech
4403,അടുത്തത് വങ്ങുമ്പോ ശ്രദ്ദിക്കണം ,Non_hope_speech
4404,കേരളത്തിൽ രോഗികൾ കൂടുന്ന സാഹചര്യത്തിൽ അനിയോജ്യമായ വീഡിയോ ഡോക്ടറിന്റെ മുൻ വീഡിയോകളുടെ ക്രോഡീകരണം ആണ് ഈ വീഡിയോ കാര്യങ്ങൾ എല്ലാം സരളമായും വ്യക്തമായും മുൻപും പറഞ്ഞു തന്നിട്ടുണ്ടെകിലും ഇന്നത്തേത് വളരെ ഗൗരവത്തിൽ ആണല്ലോ ഡോക്ടർരോഗത്തിന്റെ വ്യാപ്‌തി കൂടുന്നു അതു കൊണ്ടാണോ പറഞ്ഞു അവസാനിപ്പിക്കുമ്പോൾ ഉണ്ടാവുന്ന ചിരിയും ഇന്നുണ്ടായില്ല ,Non_hope_speech
4405,enikum ariyam lesbiansne ഹോസ്റ്റലിൽ ഉള്ളത്ത് ,Non_hope_speech
4406,2020 ആണ് മാറ്റങ്ങൾ വരേണ്ട സമയംn നല്ലത്‌ സംഭവിക്കട്ടെ നന്നായി ജീവിക്കട്ടെ നിങ്ങള്ക്ക് നിങ്ങൾ എന്നും തുണയാകട്ടെ ,Hope_speech
4407,kalikaalam ethinappuravum undavum ,Non_hope_speech
4408,hi chellakutty cute ikkuu yuuu superrrr ,Non_hope_speech
4409,ഗേ ലെസ്ബിയൻ അഭിസാരിക എന്ന് കേട്ടാൽ നെറ്റി ചുളിക്കുന്നവരിൽ കുറെയെങ്കിലും പകൽ മാന്യന്മാർ ആണ് nഞാൻ straight ആണ് പക്ഷേ ഞാൻ എന്റെ സുഹൃത്തിന്റെ കൂടെ ബന്ധപ്പെട്ടിട്ടുണ്ട് ,Hope_speech
4410,ഈ മെസേജ് വായിച്ചു കുറേ ചിരിച്ചു ,Non_hope_speech
4411,bibin sebastian ഇതും ഒരാൾ പറഞ്ഞു തന്നിട്ട് മനസിലാവണോ bro ,Non_hope_speech
4412,freefire ഇസ്തം ,Non_hope_speech
4413,child rapist മുഹമ്മദിനെ പൊക്കി കൊണ്ട് നടക്കുന്നില്ലല്ലോ ,Non_hope_speech
4414,എല്ലാ ദൈവത്തിന്റെ സൃഷ്ടികളല്ലേ ,Hope_speech
4415,dini midhunഏതോ ടിക് ടോക് പുഴുവാണെന്ന് തോന്നുന്നു കരച്ചിലോളിയാണോ കുണ്ടിയോളിയാണോ കൂടുതൽ കാണിക്കുന്നത് ,Non_hope_speech
4416,pubg ozhich bakki ellam kalayum ,Non_hope_speech
4417,karanjupoy god bless chechy ,Hope_speech
4418,indian army fans like ,Non_hope_speech
4419,god bless ennegilum nerit kanan sadikkate love sister ,Hope_speech
4420,സൂര്യ അമ്മ ഇക്കയോട് പറയണം ഹാപ്പി വെഡിങ് ഡേ‍‍ ,Hope_speech
4421,athu kadayil keriyalum chaina productsaa oluu ,Non_hope_speech
4422,ജയരാജേട്ടന്റെ video കണ്ട് വന്നവർ ഉണ്ടോ ,Non_hope_speech
4423,kevin valllya karyathil vannirunnu cheettipoy ,Non_hope_speech
4424,nee enna kallanmarem kolapathikalem prolsahippikkada ,Non_hope_speech
4425,debate chayan vannavan pottan mayran anu ,Non_hope_speech
4426,thank sir ,not-malayalam
4427,ഇപ്പോൾ നീയൊക്കെസ്വവർഗ ഭോഗികൾക്ക് സപ്പോർട്ട് ചെയ്യുന്നു ഇനി നീയൊക്കെ ശവഭോഗികൾക്കും ,Non_hope_speech
4428,anaswara krishnan anaswara krishnan ok ,Non_hope_speech
4429,നീതു അല്ലെടോ നീനു ,Non_hope_speech
4430,smile അത് ന്ത്‌ നേരെ ചെന്ന് അങ് പെണ്ണ് കെട്ടുവാണോ ,Non_hope_speech
4431,ആരുടേയും ജീവിതം തകർത്തു കളയാത്ത ആ നല്ല മനസിന്‌ ഒരു ബിഗ് സല്യൂട്ട് ,Hope_speech
4432,ee video kku dislike adicha ella malaranmarkkum ente naduviral namaskaramchangile cummikalum pubg malaranmaarumoradi maari nilkkanam ,Non_hope_speech
4433,ആദ്യമായി dislike nഅവരുടെ freedam അത് വെളിയിൽ പറയും പോൾ മറ്റുള്ളവരെ കുടി ഇതിലെക്കെ ചാടിക്കും nanimals birds എനി proof nലെസ്ബിയൻസ് guys നെയും തളി പറയുവാനോ അടിച്ചമർത്താനോ പാടില്ല അതുപോലെ അവരെ പ്രോൽസാഖിപിക്കാനും പാടുള്ളതല്ല nഇത് നിങളെ പോലുള്ള ഒരാളിൽ നിന്നും പ്രീതിസിച്ചിലാ nഫെമിനിസ്റ്റ് ചൈൽഡ് ഹരാസ്മെന്റ് stetments good ,Non_hope_speech
4434,krombopulosmichael endd ,not-malayalam
4435,30 മുഹമ്മദ്‌ എങ്ങിനെ ആയിരുന്നു കാണാൻ മുഹമ്മദ്‌ കുള്ളനും തടിയനും ആയിരുന്നു ,Non_hope_speech
4436,aru 1997 onn poyedeyyy ni ee parayyunna ee homosexual 100 boyzil oruthan mathre undaakooathaayath 1 apo baaki 99 aanonormal atho ee 1 doo itjoru manorogamalan2 ennampottikaatjatjinte kuravaan ,Non_hope_speech
4437,oru olakka kitto aa kottittavante thalamanda adchu pwolikkam ,Non_hope_speech
4438,amal gopakumar ha ഹ ഹാ ,Non_hope_speech
4439,corona virus ഉള്ള ഒരാൾ കൈ കൊണ്ടോ ശരീരത്തകന്റെ ഭാഗങ്ങൾ കൊണ്ട് എവിടെ എങ്കിലും സ്പർശിച്ചാൽ വൈറസ് അവിടെ പടരുമോ ,Non_hope_speech
4440,banned apps ipolum use chythal എന്താണ്‌ prsnm അറിയാൻ ആഗ്രഹം ,Non_hope_speech
4441,arun gey aanann thonnunnuthinking face ,Non_hope_speech
4442,ഹായ് ഐശ്വര്യ ,Non_hope_speech
4443,ഇങ്ങനെയും ഉണ്ടോ ആളുകൾ ,Non_hope_speech
4444,ganga gangasujanth ഈ അവസ്ഥ ഞാൻ മനസിലാക്കുന്നു സഹോദരീ ഇതേ വീർപ്പുമുട്ടൽ ഉള്ളിലൊതുക്കി വളരെ പേർ ജീവിതം തള്ളി നീക്കുന്നുണ്ട് ഈശ്വരൻ കൈ വിടില്ല എന്ന വിശ്വാസത്തോടെ മുൻപോട്ടു പോകുക ,Hope_speech
4445,അധർമ്മംnകൊടും പാവംnദൈവ വിപരീതംnnഈ തലമുറ പെട്ടന്ന് നശിച്ചു പോകും nദൈവ വചനം നിറവേറും ,Non_hope_speech
4446,ബീവറേജസ് എന്ന് തുറക്കും എന്നതിനെ പറ്റി പുത്തകത്തിൽ എന്തെങ്കിലും എഴുതിട്ടുണ്ടോ ബ്രോ പുത്തകത്തിൽ ഇല്ലാത്തതായിട്ട് ഒന്നുമില്ലല്ലോഅതോണ്ട് ചോയിച്ചതാണേ ,Non_hope_speech
4447,pubg korean aan ,Non_hope_speech
4448,മൈര് എന്തുവാടെ ഇതൊക്കെ ,Non_hope_speech
4449,സ്വന്തം വീട്ടിൽ ഇങ്ങനെ നടന്നാൽ തീരവുന്നതെ ഉള്ളൂ ഇൗ സപ്പോർട്ട് ,Non_hope_speech
4450,ഗൂഗിളിൽ ഒന്നു സെർച്ച്‌ ചെയ്തു നോക്കുന്നത് നന്നാരിക്കും homosexuality animals എന്ന് ,Non_hope_speech
4451,prathap fans ഓഫർ n1like n100 subscribersn300comment nതിരിച്ചു ഉറപ്പ് പക്കാ ഉറപ്പ് നക്ഷത്രഅടിച്ചു ,Non_hope_speech
4452,suryammmaaaaa ishankaa colour vecho facial cheidhit ,Non_hope_speech
4453,എന്നെ മറന്നാലും ഞാൻ കൊന്നു കൊലവിളിച്ചവരെ മറക്കരുത് ,Non_hope_speech
4454,കമന്റ്‌ വായിച്ചു വീഡിയോ കാണുന്നവർ അടി ലൈക് ,Non_hope_speech
4455,ഹാപ്പി മാരീഡ് ലൈഫ് ,Hope_speech
4456,umayappa xander aavasiyam undu ,Non_hope_speech
4457,dr rajesh kumar waiting ,not-malayalam
4458,sanumamtha pranavam nigale njan ethuvare theri paranjilla pinne endhina nigal enne egane theiri parayunnad ,Non_hope_speech
4459,കുട്ടി ഏത് കോളേജിൽ ആണ് പഠിച്ചത് ,Non_hope_speech
4460,vyas deep എന്റെ പങ്കാളി കണ്ടെന്ന് വച്ച് എന്താ കുഴപ്പം ഞാൻ പറഞ്ഞത് ശരിയല്ലേ ,Non_hope_speech
4461,nooru varsham orumich jeevikkatte ,Hope_speech
4462,sir njn allergy patient aanueniku idaku idaku jaladoshavum chumayum thonda karalum undakunu ippo eniku veemdum thudangi thumalum mukolipum vayaru veerkukayum cheyunu oru irritation dr kanikan povanum patilla eniku 28 vayasanu reply tharanam ,Non_hope_speech
4463,ഭാഗ്യം എൻറെ ഫോണിൽ ഇതൊന്നും ഇല്ല ഇനി ഫോണും മാറ്റി വാങ്ങണം വിവോ യാ ,Non_hope_speech
4464,ഇതുപോലെ എത്രയോ എന്തൊക്കെയോ ചേർന്നത് ആണല്ലേ ഇൗ ഭൂമി ,Non_hope_speech
4465,pubg list il undo ennu nokiya njan ,Non_hope_speech
4466,orikkal vannal veendu varumo ,Non_hope_speech
4467,ethokke oyivakkiyalum pubg way pubg uyir ,Non_hope_speech
4468,video കലക്കി ചേട്ടൻ soopper ആണ്അഘോരികൾ ,Non_hope_speech
4469,കെവിൻ എന്ന ഇത്തിക്കണ്ടൻ വന്നപ്പോഴാണ് അരുൺ ഇന്ന് അറക്കാൻ മാറ്റി നിർത്തിയ മുട്ടനാട് നികേഷോ സോനുവോ അല്ല എന്ന് വ്യക്തമായത് ,Non_hope_speech
4470,ഹിന്ദു മതം homosexualtrans തെറ്റ് എന്ന് പറയുന്നില്ല natural എന്നാണ് പറയുന്നത് ,Non_hope_speech
4471,sajna sajna yatrayo pennkuttikal kannir kudichu jivikunnund iganatavamar karannam ,Non_hope_speech
4472,അതെനിഷ്ക്കളങ്ക മായ ചിരി ,Non_hope_speech
4473,cmnt box montham kundanmarude aikyadardyam analo ,Non_hope_speech
4474,വട്ടൻ മാര് കഷ്ടം ,Non_hope_speech
4475,ഇതൊക്കെ ഒരു തരം മാനസിക രോഗമാണ്പിന്നെ അവസാനം പറഞ്ഞ ആ കുട്ടിയുടെ വാക്കുകൾ തികച്ചും പൊട്ടത്തരമായിട്ടാണ് തോന്നിയത് ,Non_hope_speech
4476,exander ellam uninstalled ,Non_hope_speech
4477,എന്ത് ഭംഗിയായി ഒരു content അവതരിപ്പിക്കുന്നു കൂടുതൽ ഒച്ചയും ബഹളവും കൂടാതെ എന്ത് മനോഹരമായി എന്നും സന്തോഷമായി ഇരിക്കട്ടെ ബെസ്റ്റ് wishes ,Hope_speech
4478,എന്തിനോ വേണ്ടി തിളയ്ക്കുന്ന സാമ്പാർ ,Non_hope_speech
4479,dasan dasan എനിക്കോ ,Non_hope_speech
4480,madhapothakathil aayirikkum vayichath ,Non_hope_speech
4481,എടുത്ത്‌ കളയൂ ബ്രോ ,Non_hope_speech
4482,കോടതി ആകുമ്പോൾ അപ്പോൾ ഒരു നിയമം പഠിച്ച ജഡ്ജ് വന്നാൽ എന്നാൽ സംഗതി ഉഷാറായി ,Non_hope_speech
4483,17 തികയാത്ത പാൽക്കാരൻ പയ്യനെ 5 പെൺകുട്ടികൾചേർന്ന് ബലാത്സംഗം ചെയ്തു കൊന്ന ഹോസ്റ്റൽ ആണ് അത് ,Non_hope_speech
4484,minu george ഇത് എന്താണ് വിറ്റ്യാസം ഗേ ബൈ സെക്ക്സൽ ,Non_hope_speech
4485,big files sent chayyan valere time edukkunnu ,Non_hope_speech
4486,anuraj ak 9 ,Non_hope_speech
4487,place maari muthumani shamees kitchen ilaa ,Non_hope_speech
4488,ee aalude chodyam oru mathiri poojattile chodhyayipokunnu ,Non_hope_speech
4489,dhanya david ee comment ittu kalikkunna time nu idayil thanne nee randu thavana peru maattiadyam whatsapp status ennu ayirunnuipo zara walker ennayiappol aarkkaanu mone pala thanthamaar ,Non_hope_speech
4490,പോടാ കുത്തിത്തിരിപ്പ് ഉണ്ടാകാതെ ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ,Non_hope_speech
4491,kayil ullathu kalayanda ini medikumbo sookshichal mathi ,Non_hope_speech
4492,ha ha ha ,Non_hope_speech
4493,zennah zayan njaan hotel catering industry hotel management padichittu belgium thil vannathanow past 20 years ,Non_hope_speech
4494,akhil dev right ,not-malayalam
4495,arjun നീ അവിടെ കാത്തിരുന്നോ ,Non_hope_speech
4496,sidharth r ഒരിക്കലുമില്ല ഇപ്പോഴും 90 വും മാനുഫാക്‌ചറിംഗ് ചൈനയിൽ തന്നെയാണ് ബാക്കി വരുന്ന പത്തു ശതമാനത്തിൽ മാത്രമാണ് കമ്പനിയായ ആപ്പിൾ usലും ഇന്ത്യയിലും മറ്റുരാജ്യങ്ങളിലുമായി നിർമ്മിക്കുന്നത് അതിന് കാരണം ഇന്ത്യയിലുള്ള ഇമ്പോർട്ടഡ് ടാക്സ് ആണ് ഇന്ത്യയിലുള്ളവർക്ക് ഇന്ത്യയിൽ ഉണ്ടാക്കുകയാണെങ്കിൽ ടാക്സ് കുറഞ്ഞു കിട്ടും അത് ചൈനീസ് കമ്പനികളും ഇപ്പോൾ അത് തന്നെയാണ് ചെയ്യുന്നത് എന്നാലും ഇൻഡ്യക്കാർക്കുള്ളതിന്റെ ഒരു 50ത്തിൽ താഴെ മാത്രമേ ഇവിടെ ഉണ്ടാകുന്നുള്ളൂ അല്ലാതെ ഇപ്പോഴും ഇന്ത്യ ഒരു കമ്പനിയുടെയും ഹിസ്റ്ററിയിൽ ഇല്ല ,Non_hope_speech
4497,thank sir ,not-malayalam
4498,happy wedding anniversary suryaamma ishankka idhu kandappol manassu niranju eniyum orupadkalam snehathodeyum santhoshathodeyum koode jeevikan daivam anugrahikkate ,Hope_speech
4499,indiakk aapp onnumillethinking face thinking face thinking face ,Non_hope_speech
4500,വളർത്തു ദോഷം ,Non_hope_speech
4501,nikesh aethra manoharamayitanu samsarikunnathu karutha kottitta mandan aenthokkaya parayunneface raised eyebrow face raised eyebrow ,Non_hope_speech
4502,ബൈബിളിൽ ഉള്ളതിന്റെ പകുതി ഇല്ലാത്തവന് കൊടുക്കാൻ പറയുന്നുണ്ട് അത് ഒക്കെ അനുസരിക്കുന്നവൻ ബൈബിളിലെ സ്വർഗ്ഗരതിയെ കുറിച്ചുള്ള വചനം പൊക്കിക്കൊണ്ട് വരട്ടെ ,Non_hope_speech
4503,chechy love ,Hope_speech
4504,കൊച്ചിനെ അഡോപ്ട് ചെയ്യ്താൽ ആ കുട്ടിക്ക് അമ്മടെ സ്നേഹം വേണ്ടേ ,Non_hope_speech
4505,china mibiles ban cheyyumo ,Non_hope_speech
4506,കെവിൻ എന്നാ ആൾക്ക് നികേഷേട്ടൻ കൊടുത്ത റിപ്ലൈ സൂപ്പർ ,Hope_speech
4507,break chalnnstay homestay safennnnകമന്റോളീസിന്ജയ്n7809 ,Hope_speech
4508,ozhuvakunathine oru kuzhapavum illa pakshe athine pakaram indian appukal venem allathe ottadike ozhuvakan pattila ,Non_hope_speech
4509,കൊറോണ വൈറസ് രോഗം ഒരിക്കൽ വന്ന് രോഗം ഭേദമായാൽ വീണ്ടും ഈ രോഗം വരുമോ ,Non_hope_speech
4510,tony tony ഞാൻ ഒരു പെണ്ണല്ല ,Non_hope_speech
4511,ഏറ്റവും പുതിയ ജോബ് നോട്ടിഫിക്കേഷൻസ് ലഭിക്കാൻ എന്റെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യണേ മാത്രമല്ല തീർച്ച ആയും തിരിച്ചും ചെയ്യും nജയ് ഹിന്ദ് ,Non_hope_speech
4512,sowmya haridas nഇല്ല nജീവിതത്തിൽ വിവാഹം ഇല്ല nഇപ്പോൾ ഒരു പ്രാത്ഥനയെ ഉള്ളൂ ഇനി lgbtnആയിട്ട് ഒരു കുഞ്ഞും നമ്മുടെ നാട്ടിൽ പിറക്കരുത് nഗേ എന്നുള്ളത് എന്താണ് എന്നു പോലും അറിയാതെ കുറ്റപ്പെടുത്താൻ മാത്രമായി നമ്മുടെ സമൂഹം ,Hope_speech
4513,mitron pakistan ,not-malayalam
4514,vyas deep uff darkkk ,not-malayalam
4515,18 k akka ara annu onnu parayu plzz reply ,Non_hope_speech
4516,riyas parengal sorry continue tomorrow ,not-malayalam
4517,uythbmvo pudciou malkalke ,Non_hope_speech
4518,dr കൊറോണ വന്നു പോയാൽ പിന്നെ വരുമോ sir ,Non_hope_speech
4519,thank dr ,not-malayalam
4520,e s r എന്താണ് ,Non_hope_speech
4521,vyas deep തീർച്ചയായിട്ടും ,Non_hope_speech
4522,busil saacharikkumbol ottumikka aanungalkkum kuttikal gay type aalkkaril ninnum nidhimuttukal undayittundaakum ,Non_hope_speech
4523,സൂര്യ കുട്ടി ഇഷാൻ ഇക്ക ഹാപ്പി anniversay ,Hope_speech
4524,ee kevin oru madhapranthan aaanuavante konathile bible um quran um mangatholi ,Non_hope_speech
